user_id,failed_logins,login_hour,new_devices,downloads_per_day,external_shares,sensitive_file_access,privilege_requests,label
USER_07239,2,0,1,24,0,3,0,0
USER_07240,2,7,2,194,5,9,4,0
USER_07241,1,18,0,32,1,7,1,0
USER_07242,1,6,1,18,1,3,0,0
USER_07243,7,14,3,222,3,14,3,1
USER_07244,3,22,1,112,4,13,0,0
USER_07245,0,15,1,55,1,2,0,0
USER_07246,4,2,3,94,6,5,0,1
USER_07247,4,20,3,46,9,8,2,1
USER_07248,1,9,0,10,2,3,0,0
USER_07249,7,3,0,323,6,10,2,1
USER_07250,2,13,0,16,1,5,0,0
USER_07251,2,13,1,11,2,4,1,0
USER_07252,1,16,0,54,1,4,0,0
USER_07253,2,11,2,80,5,10,1,1
USER_07254,2,16,0,15,1,1,0,0
USER_07255,4,15,0,32,0,0,1,0
USER_07256,0,14,0,22,1,5,0,1
USER_07257,1,10,1,22,2,2,1,0
USER_07258,1,9,0,279,8,10,2,1
USER_07259,7,13,1,103,4,8,3,1
USER_07260,1,12,0,25,3,3,0,0
USER_07261,3,2,2,65,1,7,2,1
USER_07262,3,17,2,123,4,9,1,1
USER_07263,0,16,0,23,1,5,0,0
USER_07264,3,12,0,8,2,4,0,0
USER_07265,1,13,0,98,1,2,1,0
USER_07266,0,13,0,12,0,2,0,0
USER_07267,1,14,0,54,1,3,0,0
USER_07268,1,4,0,13,3,1,1,0
USER_07269,5,8,0,40,4,6,2,0
USER_07270,0,11,0,36,2,2,0,0
USER_07271,3,23,1,314,7,8,3,1
USER_07272,8,8,2,52,6,5,2,1
USER_07273,3,11,0,61,2,2,0,0
USER_07274,4,10,2,16,1,2,0,0
USER_07275,5,2,1,65,5,7,2,1
USER_07276,10,5,1,20,4,4,1,1
USER_07277,3,17,0,28,2,6,0,0
USER_07278,0,20,0,35,3,4,1,0
USER_07279,0,8,0,41,1,7,0,1
USER_07280,2,2,3,45,5,9,3,0
USER_07281,8,7,1,246,2,8,2,1
USER_07282,3,11,1,19,1,0,0,0
USER_07283,0,11,1,47,1,4,1,0
USER_07284,1,11,0,61,1,4,0,0
USER_07285,3,1,3,90,6,8,2,1
USER_07286,6,9,1,101,5,8,1,1
USER_07287,3,9,1,42,1,11,2,1
USER_07288,1,18,0,30,0,4,0,0
USER_07289,1,9,1,17,0,1,0,0
USER_07290,2,15,0,28,1,3,1,0
USER_07291,2,10,1,45,2,4,0,1
USER_07292,0,14,0,9,1,6,0,0
USER_07293,5,6,3,223,4,8,2,1
USER_07294,4,9,0,25,1,0,0,0
USER_07295,0,14,1,15,1,5,0,0
USER_07296,6,23,0,88,4,8,4,1
USER_07297,1,16,1,13,1,3,1,0
USER_07298,3,16,0,31,2,2,0,1
USER_07299,4,0,0,161,6,12,3,1
USER_07300,1,12,1,15,1,6,0,0
USER_07301,1,16,0,11,0,4,0,0
USER_07302,1,16,0,31,0,4,0,0
USER_07303,5,0,2,164,1,8,2,1
USER_07304,1,14,0,39,1,3,0,0
USER_07305,1,12,0,38,4,2,0,0
USER_07306,0,15,1,19,0,5,0,0
USER_07307,2,10,0,25,2,3,0,0
USER_07308,1,3,1,49,5,7,4,1
USER_07309,0,13,1,15,0,3,0,0
USER_07310,4,16,1,34,2,0,0,1
USER_07311,0,11,1,13,0,0,1,0
USER_07312,2,14,0,22,1,3,0,0
USER_07313,2,12,1,15,1,1,0,0
USER_07314,1,8,0,21,0,5,1,0
USER_07315,1,12,2,14,3,2,0,0
USER_07316,4,15,0,8,2,1,0,0
USER_07317,4,10,1,115,7,9,2,0
USER_07318,5,1,0,101,5,10,3,1
USER_07319,3,16,0,40,1,5,0,0
USER_07320,2,17,0,61,1,2,0,0
USER_07321,3,10,0,32,6,1,0,0
USER_07322,1,13,1,40,0,2,0,0
USER_07323,2,17,0,40,3,5,0,0
USER_07324,5,9,2,47,2,10,0,0
USER_07325,7,5,1,138,5,9,1,1
USER_07326,2,17,1,21,0,3,1,0
USER_07327,4,3,2,174,3,11,1,1
USER_07328,3,15,2,25,0,1,2,1
USER_07329,0,12,1,16,1,2,0,0
USER_07330,2,14,1,13,2,1,1,0
USER_07331,3,11,0,18,4,2,0,0
USER_07332,2,11,1,77,2,9,4,0
USER_07333,2,8,0,16,0,2,0,0
USER_07334,2,16,2,9,0,2,0,0
USER_07335,3,17,0,84,1,5,0,0
USER_07336,9,8,3,68,4,7,1,1
USER_07337,1,11,0,46,0,2,0,0
USER_07338,1,11,0,45,3,5,2,0
USER_07339,1,15,0,26,4,8,2,0
USER_07340,4,3,3,41,3,7,2,1
USER_07341,1,15,1,47,1,2,1,0
USER_07342,1,13,0,43,2,4,0,0
USER_07343,5,1,0,30,6,6,1,1
USER_07344,1,13,0,42,2,0,0,0
USER_07345,0,17,0,33,0,2,0,0
USER_07346,1,10,0,36,1,3,0,0
USER_07347,1,10,0,43,0,1,0,0
USER_07348,2,10,0,17,0,0,0,0
USER_07349,1,15,0,23,2,4,0,0
USER_07350,1,7,0,11,0,2,1,0
USER_07351,1,6,0,60,0,2,0,0
USER_07352,1,15,0,32,2,3,0,0
USER_07353,6,2,1,54,6,16,1,1
USER_07354,2,10,0,6,1,4,1,0
USER_07355,1,8,1,26,3,3,0,0
USER_07356,2,10,0,22,1,2,1,0
USER_07357,12,9,0,27,5,10,1,1
USER_07358,0,12,0,30,0,7,1,0
USER_07359,1,13,1,44,1,3,1,0
USER_07360,1,9,0,51,1,6,1,0
USER_07361,1,13,0,58,2,1,0,0
USER_07362,6,2,3,212,1,5,1,1
USER_07363,1,15,6,56,6,6,1,0
USER_07364,3,6,1,25,3,9,0,1
USER_07365,2,10,0,30,0,2,0,0
USER_07366,1,5,1,33,0,2,0,0
USER_07367,2,14,4,39,1,6,0,0
USER_07368,2,23,0,32,3,16,0,1
USER_07369,3,7,0,15,4,9,1,0
USER_07370,7,21,3,102,2,7,3,1
USER_07371,1,11,0,11,0,4,0,0
USER_07372,4,1,1,78,4,3,0,1
USER_07373,0,14,1,22,0,1,0,0
USER_07374,3,4,2,31,5,10,0,1
USER_07375,3,10,0,31,2,4,0,0
USER_07376,2,6,0,20,1,1,1,0
USER_07377,0,12,0,18,0,4,0,0
USER_07378,9,11,1,243,6,3,1,1
USER_07379,5,8,0,30,2,2,0,0
USER_07380,2,19,0,27,0,0,0,0
USER_07381,0,12,0,37,1,2,0,0
USER_07382,2,17,0,26,0,8,0,0
USER_07383,6,6,0,43,6,13,0,1
USER_07384,3,7,0,21,1,2,0,0
USER_07385,2,15,0,14,0,3,0,0
USER_07386,3,1,2,324,3,6,1,1
USER_07387,2,11,0,24,1,2,1,0
USER_07388,2,20,0,28,1,5,0,0
USER_07389,2,16,0,29,0,3,0,0
USER_07390,3,12,0,29,1,1,0,0
USER_07391,2,13,0,17,2,4,1,0
USER_07392,0,7,1,10,0,4,0,0
USER_07393,2,11,0,8,0,5,0,0
USER_07394,8,3,0,162,4,12,2,1
USER_07395,0,2,3,97,7,5,1,1
USER_07396,6,1,3,43,7,8,0,1
USER_07397,2,17,0,33,0,1,0,0
USER_07398,1,17,1,35,1,6,0,0
USER_07399,10,5,3,40,3,12,3,1
USER_07400,4,8,2,448,3,8,6,1
USER_07401,1,14,0,11,1,5,1,0
USER_07402,2,14,0,17,1,3,0,0
USER_07403,1,11,0,56,2,4,0,0
USER_07404,2,14,0,33,2,3,0,0
USER_07405,2,10,0,13,2,2,2,0
USER_07406,0,13,1,14,1,4,0,0
USER_07407,4,6,2,280,3,9,0,0
USER_07408,2,11,0,12,2,3,0,0
USER_07409,0,16,0,24,0,5,0,0
USER_07410,1,16,0,28,1,2,0,0
USER_07411,1,9,1,322,7,12,1,1
USER_07412,3,0,0,37,1,10,1,1
USER_07413,1,16,1,35,1,3,1,0
USER_07414,4,15,0,26,1,2,1,0
USER_07415,0,13,0,34,2,6,0,0
USER_07416,9,3,3,108,9,13,1,1
USER_07417,1,11,0,201,0,3,0,0
USER_07418,5,11,0,106,2,10,4,1
USER_07419,1,17,0,19,1,3,1,0
USER_07420,1,16,1,25,2,3,0,0
USER_07421,0,11,0,41,1,2,1,0
USER_07422,2,17,0,14,1,2,2,0
USER_07423,0,9,0,38,2,4,1,0
USER_07424,1,13,0,27,0,2,0,0
USER_07425,8,15,2,48,3,10,0,1
USER_07426,1,10,1,31,1,2,0,0
USER_07427,5,9,3,113,1,5,4,1
USER_07428,1,15,1,47,3,4,0,0
USER_07429,1,18,1,22,0,2,0,0
USER_07430,7,20,1,231,5,10,1,1
USER_07431,2,4,4,192,2,7,1,1
USER_07432,1,11,0,27,0,3,0,1
USER_07433,3,5,2,68,4,8,3,1
USER_07434,0,13,1,36,2,1,0,0
USER_07435,1,13,2,15,0,5,0,0
USER_07436,2,16,0,39,0,2,0,0
USER_07437,2,22,0,75,0,3,0,0
USER_07438,0,13,1,50,2,0,0,0
USER_07439,0,13,0,23,0,3,1,0
USER_07440,2,6,2,84,7,9,3,1
USER_07441,6,6,1,19,2,11,1,0
USER_07442,5,20,1,41,6,10,1,1
USER_07443,7,2,0,60,6,9,2,1
USER_07444,2,8,1,44,1,4,0,0
USER_07445,1,10,0,18,2,4,1,0
USER_07446,2,7,0,29,0,5,0,1
USER_07447,1,12,0,34,1,2,1,0
USER_07448,0,19,0,33,1,5,0,0
USER_07449,3,10,2,25,0,2,2,0
USER_07450,1,11,1,31,2,4,0,0
USER_07451,2,15,1,22,3,2,0,0
USER_07452,0,8,0,30,0,2,0,0
USER_07453,2,14,0,78,2,0,0,0
USER_07454,1,4,0,32,1,3,0,0
USER_07455,3,8,2,165,7,10,0,1
USER_07456,0,8,0,56,0,2,1,1
USER_07457,3,20,2,39,2,10,1,0
USER_07458,3,2,1,35,6,5,1,1
USER_07459,2,13,0,12,1,4,0,0
USER_07460,0,12,0,10,0,6,1,0
USER_07461,1,21,0,40,0,7,1,0
USER_07462,0,16,2,133,1,2,0,0
USER_07463,0,7,1,23,2,2,1,0
USER_07464,6,23,0,51,9,12,1,1
USER_07465,3,23,2,62,4,10,2,1
USER_07466,2,13,0,30,0,5,0,0
USER_07467,4,17,1,22,3,1,1,1
USER_07468,2,17,0,12,1,2,0,0
USER_07469,5,23,3,251,1,17,1,1
USER_07470,0,14,0,26,1,4,0,0
USER_07471,0,11,0,46,2,3,0,0
USER_07472,1,7,2,157,4,8,1,0
USER_07473,2,13,0,78,1,3,0,0
USER_07474,3,17,0,28,1,4,1,0
USER_07475,1,11,1,16,1,4,0,0
USER_07476,1,12,0,35,5,7,0,1
USER_07477,2,11,0,27,1,3,0,1
USER_07478,2,18,0,13,2,1,1,0
USER_07479,1,13,0,15,3,1,0,0
USER_07480,5,7,2,238,4,11,2,1
USER_07481,0,12,0,58,0,6,0,0
USER_07482,5,20,0,30,8,10,4,1
USER_07483,0,23,1,47,2,4,1,0
USER_07484,3,8,0,34,6,7,1,1
USER_07485,2,16,0,60,1,2,1,1
USER_07486,6,20,0,117,5,11,1,0
USER_07487,0,11,0,28,0,3,0,0
USER_07488,1,14,0,17,2,6,1,0
USER_07489,1,5,0,17,0,4,0,0
USER_07490,1,11,1,48,1,4,0,0
USER_07491,5,6,3,79,7,14,4,1
USER_07492,4,4,0,95,4,5,1,1
USER_07493,7,4,1,127,6,11,2,1
USER_07494,0,11,1,15,2,3,0,0
USER_07495,8,23,0,63,4,7,2,1
USER_07496,4,2,1,27,3,8,0,1
USER_07497,6,19,2,22,0,2,0,0
USER_07498,0,13,1,12,1,1,0,0
USER_07499,2,18,2,13,2,4,0,1
USER_07500,0,14,1,29,1,4,0,0
USER_07501,2,9,0,18,1,1,1,0
USER_07502,4,9,2,70,0,18,0,1
USER_07503,0,18,0,36,0,2,0,0
USER_07504,3,14,0,18,1,1,0,0
USER_07505,1,9,0,23,0,3,1,0
USER_07506,7,3,0,11,5,17,3,1
USER_07507,3,2,1,91,3,8,2,1
USER_07508,6,16,3,69,3,8,1,0
USER_07509,2,15,0,10,3,3,0,0
USER_07510,1,5,0,28,1,5,0,0
USER_07511,2,10,0,25,0,2,0,0
USER_07512,1,11,0,21,1,1,0,0
USER_07513,4,17,0,20,1,2,0,0
USER_07514,0,13,0,15,0,3,1,0
USER_07515,2,23,2,169,6,10,2,1
USER_07516,3,10,0,13,2,1,0,0
USER_07517,5,6,0,183,6,11,3,1
USER_07518,2,16,0,24,1,2,1,0
USER_07519,2,12,1,42,0,2,0,0
USER_07520,2,13,0,39,1,4,0,0
USER_07521,1,9,0,25,2,1,0,0
USER_07522,1,13,1,22,1,4,0,0
USER_07523,2,14,0,14,1,3,0,0
USER_07524,1,13,0,52,0,3,0,0
USER_07525,0,15,0,9,0,2,0,0
USER_07526,2,16,0,14,1,2,0,0
USER_07527,3,2,0,265,3,12,2,1
USER_07528,3,5,1,84,10,13,2,1
USER_07529,3,19,2,37,2,3,0,0
USER_07530,2,9,0,57,0,3,0,0
USER_07531,1,16,1,51,1,0,0,0
USER_07532,0,13,0,17,2,6,0,0
USER_07533,0,13,0,20,0,4,0,0
USER_07534,0,11,1,13,3,2,0,0
USER_07535,1,15,0,27,1,5,0,0
USER_07536,7,6,1,391,5,8,0,1
USER_07537,0,18,1,25,1,1,0,0
USER_07538,2,17,1,78,10,3,1,0
USER_07539,2,13,0,27,0,1,0,0
USER_07540,0,19,0,23,0,5,0,1
USER_07541,2,1,3,75,1,12,1,1
USER_07542,0,9,0,10,0,5,0,0
USER_07543,1,10,0,27,0,2,0,0
USER_07544,0,1,1,119,6,10,2,1
USER_07545,0,17,0,46,0,6,0,0
USER_07546,0,17,0,61,2,5,0,0
USER_07547,4,14,0,16,0,1,1,0
USER_07548,0,10,1,14,0,2,1,0
USER_07549,1,7,0,20,1,1,0,0
USER_07550,2,10,0,40,1,2,1,1
USER_07551,4,22,3,70,6,9,0,1
USER_07552,2,21,0,28,2,6,0,0
USER_07553,0,11,1,29,0,3,0,0
USER_07554,3,11,0,18,0,4,0,0
USER_07555,1,11,0,39,2,4,0,0
USER_07556,6,0,0,58,6,5,1,1
USER_07557,0,7,1,57,2,5,0,0
USER_07558,2,19,1,36,1,4,2,0
USER_07559,3,3,4,42,6,7,1,1
USER_07560,3,2,1,49,3,13,2,0
USER_07561,6,2,0,49,6,7,5,1
USER_07562,2,9,2,35,0,3,0,0
USER_07563,3,18,0,18,1,5,1,1
USER_07564,1,13,0,8,0,3,0,0
USER_07565,1,15,0,15,1,1,0,0
USER_07566,4,2,3,224,3,12,1,1
USER_07567,2,16,0,32,1,3,0,0
USER_07568,2,16,0,21,0,1,2,0
USER_07569,5,21,2,103,7,8,2,1
USER_07570,6,2,1,83,11,10,4,1
USER_07571,2,12,0,72,1,4,1,0
USER_07572,7,21,2,45,6,12,1,1
USER_07573,1,17,0,43,0,3,0,1
USER_07574,5,7,1,28,1,2,0,0
USER_07575,0,13,0,15,2,3,0,0
USER_07576,6,5,3,55,4,9,1,1
USER_07577,0,23,3,187,7,7,2,1
USER_07578,3,13,0,24,1,3,1,0
USER_07579,2,13,0,17,1,2,0,0
USER_07580,1,12,0,21,1,4,0,0
USER_07581,3,15,0,19,1,3,0,0
USER_07582,6,3,3,278,7,10,1,1
USER_07583,1,9,0,57,1,2,1,0
USER_07584,5,10,0,198,5,12,1,1
USER_07585,2,7,0,11,0,4,1,0
USER_07586,2,10,1,11,2,2,0,0
USER_07587,0,10,0,20,0,2,0,0
USER_07588,3,2,1,46,7,8,1,1
USER_07589,1,14,0,21,0,1,0,0
USER_07590,4,9,2,79,1,2,0,0
USER_07591,1,16,0,16,2,3,0,0
USER_07592,6,1,1,55,6,9,1,1
USER_07593,6,5,0,28,2,8,2,1
USER_07594,0,20,3,115,7,10,0,1
USER_07595,0,17,0,8,1,3,0,0
USER_07596,7,9,2,32,7,5,3,1
USER_07597,0,13,0,9,1,1,1,0
USER_07598,3,23,1,17,5,8,1,0
USER_07599,1,15,0,31,3,2,0,0
USER_07600,1,5,0,11,0,0,1,0
USER_07601,2,11,1,166,2,5,1,1
USER_07602,4,12,1,28,11,14,1,1
USER_07603,2,11,0,65,0,8,0,1
USER_07604,1,20,0,26,1,2,0,0
USER_07605,3,20,0,137,2,16,1,1
USER_07606,4,3,1,105,13,7,0,1
USER_07607,4,5,3,173,4,14,2,1
USER_07608,3,14,0,58,1,2,0,0
USER_07609,0,12,1,14,4,4,0,0
USER_07610,3,4,1,316,5,13,2,1
USER_07611,3,1,1,138,12,13,4,1
USER_07612,6,2,1,95,5,10,1,1
USER_07613,2,9,0,29,3,2,0,0
USER_07614,1,13,0,15,1,2,0,0
USER_07615,4,15,0,26,4,4,0,0
USER_07616,9,20,0,231,5,4,1,1
USER_07617,2,14,0,64,1,3,0,0
USER_07618,1,13,0,17,3,3,1,1
USER_07619,3,4,1,51,7,6,2,1
USER_07620,6,2,0,19,4,3,1,0
USER_07621,2,10,0,35,0,5,1,0
USER_07622,7,6,1,30,11,14,2,1
USER_07623,3,16,0,29,0,3,0,0
USER_07624,2,13,1,35,2,6,0,0
USER_07625,2,10,0,34,0,0,0,0
USER_07626,2,10,0,19,1,4,0,0
USER_07627,4,20,0,194,5,9,1,0
USER_07628,5,5,1,243,4,7,3,1
USER_07629,0,8,0,16,1,8,0,1
USER_07630,3,6,0,166,4,10,0,0
USER_07631,2,7,0,7,1,3,0,0
USER_07632,3,23,3,80,6,7,2,1
USER_07633,2,3,2,98,7,11,1,1
USER_07634,5,11,4,62,2,3,0,0
USER_07635,1,9,0,30,0,1,0,0
USER_07636,0,17,0,14,1,3,1,1
USER_07637,1,12,0,28,1,6,0,0
USER_07638,3,22,2,36,7,8,2,1
USER_07639,1,16,1,11,0,8,0,0
USER_07640,2,8,0,27,1,3,0,0
USER_07641,2,8,1,9,2,2,0,0
USER_07642,7,5,2,43,5,7,0,1
USER_07643,1,1,0,21,0,3,0,0
USER_07644,6,21,0,64,9,9,2,1
USER_07645,1,14,0,10,1,3,0,0
USER_07646,1,13,0,22,0,5,0,0
USER_07647,1,15,0,7,1,2,1,0
USER_07648,4,15,0,16,1,3,0,1
USER_07649,2,14,0,35,1,0,0,0
USER_07650,4,21,0,364,3,10,1,1
USER_07651,6,1,1,35,2,3,2,1
USER_07652,2,19,0,15,1,2,0,0
USER_07653,1,10,0,19,0,6,1,0
USER_07654,2,9,0,13,0,2,0,0
USER_07655,0,9,0,70,0,2,0,0
USER_07656,4,0,1,172,2,15,1,1
USER_07657,3,23,1,41,0,8,2,1
USER_07658,8,3,1,36,5,10,1,1
USER_07659,3,15,0,66,1,0,0,0
USER_07660,2,11,0,19,0,6,1,1
USER_07661,3,12,0,22,1,5,0,0
USER_07662,6,1,4,459,7,4,2,1
USER_07663,0,17,1,25,0,5,0,0
USER_07664,4,7,1,24,3,2,1,0
USER_07665,2,9,0,23,1,4,0,0
USER_07666,0,12,0,14,1,1,0,0
USER_07667,2,22,2,60,7,4,0,0
USER_07668,0,12,0,34,2,1,0,0
USER_07669,1,10,1,37,0,3,0,0
USER_07670,2,13,0,73,1,7,0,0
USER_07671,5,9,1,110,5,8,0,0
USER_07672,1,10,0,25,1,3,0,0
USER_07673,2,3,0,876,7,6,0,1
USER_07674,1,19,0,38,0,5,0,0
USER_07675,2,10,0,36,1,2,0,0
USER_07676,0,17,0,11,0,3,1,0
USER_07677,3,12,0,9,0,1,0,0
USER_07678,2,13,2,170,4,8,4,1
USER_07679,2,5,3,111,3,10,2,1
USER_07680,4,4,1,49,3,5,0,1
USER_07681,2,1,1,73,3,8,2,1
USER_07682,1,15,1,8,0,8,0,0
USER_07683,0,8,0,21,0,3,0,0
USER_07684,3,5,3,92,4,7,0,1
USER_07685,3,13,0,19,0,3,1,0
USER_07686,4,2,3,61,10,10,2,1
USER_07687,2,11,0,65,1,2,0,0
USER_07688,1,12,1,52,0,7,0,0
USER_07689,1,16,0,67,0,1,0,0
USER_07690,1,7,0,13,0,1,0,0
USER_07691,2,17,1,32,0,5,1,0
USER_07692,0,10,1,92,0,3,0,0
USER_07693,1,17,0,28,1,3,0,0
USER_07694,0,17,0,29,1,4,0,0
USER_07695,2,12,0,23,1,5,0,0
USER_07696,1,16,0,24,0,2,0,0
USER_07697,1,12,1,76,2,3,1,0
USER_07698,5,21,1,168,9,6,2,1
USER_07699,1,14,0,21,0,1,0,1
USER_07700,3,16,0,41,0,3,0,0
USER_07701,2,9,1,17,1,3,0,0
USER_07702,2,7,0,36,2,2,0,0
USER_07703,2,14,0,29,0,5,0,0
USER_07704,0,19,0,47,0,5,0,0
USER_07705,1,13,1,20,0,8,0,1
USER_07706,2,17,0,19,2,4,0,0
USER_07707,1,17,0,27,1,3,0,0
USER_07708,1,16,0,24,0,2,0,0
USER_07709,0,12,1,28,0,4,0,0
USER_07710,2,11,1,36,0,0,1,0
USER_07711,1,13,0,28,2,3,1,0
USER_07712,7,11,1,111,0,1,4,0
USER_07713,1,16,0,13,1,4,3,0
USER_07714,1,12,0,29,2,0,0,0
USER_07715,2,12,0,12,1,3,0,0
USER_07716,1,12,0,34,0,3,1,0
USER_07717,4,10,0,21,1,7,0,0
USER_07718,4,8,1,62,6,7,0,1
USER_07719,5,23,3,164,4,12,3,1
USER_07720,1,9,0,27,0,3,2,0
USER_07721,2,9,0,22,1,4,0,0
USER_07722,0,8,0,18,3,13,1,1
USER_07723,1,13,1,32,3,4,0,0
USER_07724,2,7,0,20,1,3,0,0
USER_07725,2,3,1,154,3,8,0,1
USER_07726,2,5,0,47,1,2,0,0
USER_07727,1,7,0,25,2,4,0,0
USER_07728,0,11,1,25,0,2,1,0
USER_07729,7,14,0,7,1,0,0,0
USER_07730,1,13,0,35,0,4,0,0
USER_07731,0,13,0,9,0,4,0,0
USER_07732,0,11,0,30,0,4,1,0
USER_07733,6,17,0,19,2,2,1,1
USER_07734,1,11,0,21,1,3,1,0
USER_07735,8,7,1,55,4,8,1,0
USER_07736,4,18,0,15,2,1,0,0
USER_07737,4,12,2,92,1,9,2,0
USER_07738,1,12,0,47,0,7,1,0
USER_07739,2,16,0,23,1,5,0,0
USER_07740,3,11,0,19,0,6,1,0
USER_07741,0,17,0,6,1,5,0,0
USER_07742,2,13,0,19,0,3,0,0
USER_07743,8,3,2,194,5,6,1,1
USER_07744,4,6,3,46,4,4,0,0
USER_07745,3,10,2,43,5,9,0,0
USER_07746,0,18,0,17,5,5,0,1
USER_07747,0,16,0,115,0,1,0,0
USER_07748,1,7,1,22,2,5,1,0
USER_07749,5,11,0,19,1,2,2,0
USER_07750,7,18,3,34,7,6,3,1
USER_07751,5,4,2,128,6,10,2,1
USER_07752,2,10,1,25,1,2,0,0
USER_07753,10,4,2,12,4,8,0,1
USER_07754,7,6,3,177,4,13,2,1
USER_07755,2,11,0,20,0,1,2,0
USER_07756,1,4,0,101,4,9,1,1
USER_07757,1,21,0,43,1,3,0,0
USER_07758,0,10,1,88,0,5,1,0
USER_07759,2,9,0,46,1,0,1,0
USER_07760,1,19,1,26,0,2,0,1
USER_07761,0,17,0,26,1,2,1,0
USER_07762,3,12,1,56,7,7,2,0
USER_07763,5,13,0,14,0,3,0,0
USER_07764,2,16,0,29,3,5,0,0
USER_07765,1,16,2,52,1,4,0,0
USER_07766,3,16,0,47,3,2,1,1
USER_07767,7,6,3,132,7,11,2,1
USER_07768,1,12,0,17,3,2,0,0
USER_07769,2,4,2,402,4,12,4,1
USER_07770,1,15,0,16,3,3,1,0
USER_07771,2,19,0,15,0,9,0,0
USER_07772,2,14,0,15,1,1,1,0
USER_07773,1,11,0,22,2,4,1,1
USER_07774,4,3,1,158,5,10,1,0
USER_07775,2,12,0,25,1,2,1,0
USER_07776,0,17,0,19,1,3,0,0
USER_07777,4,13,0,53,2,4,0,0
USER_07778,6,8,0,24,4,8,1,1
USER_07779,3,10,0,14,2,2,0,0
USER_07780,8,4,1,29,5,4,1,1
USER_07781,3,3,2,90,3,7,3,1
USER_07782,1,14,0,29,0,6,1,0
USER_07783,0,16,0,91,0,2,0,0
USER_07784,2,12,0,13,0,1,0,0
USER_07785,5,5,0,21,2,4,0,1
USER_07786,5,0,2,175,5,4,4,1
USER_07787,2,10,1,41,0,3,0,0
USER_07788,3,2,1,179,5,13,0,1
USER_07789,2,18,0,45,0,7,2,1
USER_07790,2,16,0,20,1,2,1,0
USER_07791,0,1,1,394,3,13,2,1
USER_07792,0,10,0,15,0,3,0,0
USER_07793,5,12,0,23,0,4,0,0
USER_07794,1,17,0,36,4,2,0,0
USER_07795,5,7,1,24,0,1,0,0
USER_07796,6,0,2,204,3,14,4,1
USER_07797,4,17,0,37,1,6,0,0
USER_07798,7,23,1,166,3,13,3,1
USER_07799,1,11,0,39,0,2,1,0
USER_07800,4,8,0,47,0,6,0,0
USER_07801,3,15,1,29,0,3,0,0
USER_07802,2,7,2,39,3,12,3,0
USER_07803,0,14,0,19,2,4,0,0
USER_07804,1,15,1,20,0,4,1,0
USER_07805,1,15,0,27,1,1,0,0
USER_07806,0,14,0,46,0,1,1,0
USER_07807,1,12,0,83,5,10,1,1
USER_07808,1,18,0,14,0,3,0,0
USER_07809,2,11,0,68,6,8,2,1
USER_07810,2,13,0,31,0,4,0,0
USER_07811,0,10,0,32,0,1,0,0
USER_07812,1,16,0,96,0,2,0,0
USER_07813,3,4,0,229,5,10,4,1
USER_07814,0,13,1,35,0,6,0,1
USER_07815,2,15,0,22,0,5,0,0
USER_07816,0,13,0,40,1,3,0,0
USER_07817,1,14,0,6,0,1,0,0
USER_07818,2,14,0,11,0,4,0,0
USER_07819,7,22,2,82,3,6,1,0
USER_07820,1,16,0,18,3,3,0,0
USER_07821,1,4,2,18,0,1,0,0
USER_07822,1,15,0,47,1,7,0,0
USER_07823,1,9,0,28,0,3,1,0
USER_07824,2,17,0,26,1,2,0,0
USER_07825,7,2,2,22,5,12,1,1
USER_07826,4,11,1,41,1,5,1,0
USER_07827,2,23,1,108,7,9,1,1
USER_07828,2,13,0,11,1,0,2,0
USER_07829,3,23,2,164,4,9,3,1
USER_07830,1,17,0,56,1,6,0,0
USER_07831,6,1,1,40,6,14,3,1
USER_07832,4,13,0,36,1,0,0,0
USER_07833,3,11,0,23,3,1,0,0
USER_07834,0,16,0,11,2,1,1,0
USER_07835,1,11,0,21,1,2,1,0
USER_07836,0,13,0,75,2,0,0,0
USER_07837,1,12,1,8,2,4,0,0
USER_07838,2,3,3,31,8,5,2,1
USER_07839,4,6,2,43,3,12,1,1
USER_07840,1,13,0,87,2,1,0,0
USER_07841,5,0,2,44,4,7,1,1
USER_07842,0,11,0,15,0,1,0,0
USER_07843,1,14,0,23,0,1,1,0
USER_07844,2,9,0,39,2,2,0,0
USER_07845,2,14,1,54,1,0,0,0
USER_07846,2,13,1,35,1,2,0,1
USER_07847,2,5,0,10,1,2,1,1
USER_07848,4,14,0,14,1,3,0,0
USER_07849,2,19,0,27,0,0,1,0
USER_07850,4,21,0,185,6,11,0,0
USER_07851,3,14,1,26,3,2,5,0
USER_07852,9,1,2,98,6,14,1,1
USER_07853,1,21,1,13,0,8,0,0
USER_07854,2,21,0,12,2,6,0,0
USER_07855,1,19,0,36,0,3,0,0
USER_07856,5,8,1,53,5,8,4,1
USER_07857,2,10,1,25,1,3,0,0
USER_07858,1,9,1,9,1,2,0,0
USER_07859,2,6,1,266,6,9,0,1
USER_07860,3,11,1,482,4,8,3,0
USER_07861,3,10,1,54,0,4,2,1
USER_07862,2,15,0,24,1,5,0,0
USER_07863,1,9,0,13,1,2,0,0
USER_07864,0,14,0,26,0,2,0,0
USER_07865,5,8,1,12,4,9,0,0
USER_07866,0,16,0,17,0,2,0,0
USER_07867,1,10,0,19,0,2,0,0
USER_07868,2,9,1,20,1,6,0,1
USER_07869,1,10,0,21,0,5,0,0
USER_07870,2,14,1,18,0,0,1,0
USER_07871,1,11,0,39,1,0,0,0
USER_07872,1,16,0,12,0,1,1,0
